"","Length","OpCode","Species","Family","Genus","Code","deployment_ID"
"1276",517.572,"BEN_3196","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3196"
"1277",122.748,"BEN_3196","Edible_crab","Cancridae","Cancer",107276,"3196"
"1278",1115.236,"BEN_3198","Nursehound","Scyliorhinidae","Scyliorhinus",105814,"3198"
"1279",494.185,"BEN_3198","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3198"
"1280",282.386,"BEN_3199","Ballan_wrasse","Labridae","Labrus",126965,"3199"
"1281",637.726,"BEN_3199","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3199"
"1282",126.032,"BEN_3199","Edible_crab","Cancridae","Cancer",107276,"3199"
"1283",81.253,"BEN_3200","Shore_crab","Carcinidae","Carcinus",107381,"3200"
"1284",145.156,"BEN_3201","Edible_crab","Cancridae","Cancer",107276,"3201"
"1285",157.632,"BEN_3201","Edible_crab","Cancridae","Cancer",107276,"3201"
"1286",66.493,"BEN_3202","Pollack","Gadidae","Pollachius",126440,"3202"
"1287",165.816,"BEN_3202","Edible_crab","Cancridae","Cancer",107276,"3202"
"1288",617.112,"BEN_3202","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3202"
"1289",486.961,"BEN_3203","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3203"
"1290",545.091,"BEN_3203","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3203"
"1291",602.348,"BEN_3203","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3203"
"1292",583.189,"BEN_3203","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3203"
"1293",578.938,"BEN_3203","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3203"
"1294",266.868,"BEN_3203","Grey_gurnard","Triglidae","Eutrigla",150637,"3203"
"1295",622.913,"BEN_3204","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3204"
"1296",572.344,"BEN_3204","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3204"
"1297",1000.526,"BEN_3204","Nursehound","Scyliorhinidae","Scyliorhinus",105814,"3204"
"1298",169.666,"BEN_3204","Cuckoo_wrasse","Labridae","Labrus",151501,"3204"
"1299",149.914,"BEN_3204","Poor_cod","Gadidae","Trisopterus",126445,"3204"
"1300",285.676,"BEN_3204","Cuckoo_wrasse","Labridae","Labrus",151501,"3204"
"1301",150.806,"BEN_3204","Pouting","Gadidae","Trisopterus",126446,"3204"
"1302",115.542,"BEN_3204","Goldsinny_wrasse","Labridae","Ctenolabrus",126964,"3204"
"1303",112.794,"BEN_3204","Goldsinny_wrasse","Labridae","Ctenolabrus",126964,"3204"
"1304",399.408,"BEN_3205","Pollack","Gadidae","Pollachius",126440,"3205"
"1305",430.553,"BEN_3205","Pollack","Gadidae","Pollachius",126440,"3205"
"1306",460.188,"BEN_3205","Pollack","Gadidae","Pollachius",126440,"3205"
"1307",403.228,"BEN_3205","Pollack","Gadidae","Pollachius",126440,"3205"
"1308",257.41,"BEN_3205","Ballan_wrasse","Labridae","Labrus",126965,"3205"
"1309",367.828,"BEN_3205","Pollack","Gadidae","Pollachius",126440,"3205"
"1310",258.567,"BEN_3205","Ballan_wrasse","Labridae","Labrus",126965,"3205"
"1311",249.402,"BEN_3205","Cuckoo_wrasse","Labridae","Labrus",151501,"3205"
"1312",607.903,"BEN_3205","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3205"
"1313",528.446,"BEN_3205","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3205"
"1314",291.161,"BEN_3206","Grey_gurnard","Triglidae","Eutrigla",150637,"3206"
"1315",404.205,"BEN_3206","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3206"
"1316",746.032,"BEN_3206","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3206"
"1317",650.671,"BEN_3206","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3206"
"1318",329.236,"BEN_3207","Ballan_wrasse","Labridae","Labrus",126965,"3207"
"1319",630.837,"BEN_3207","Ballan_wrasse","Labridae","Labrus",126965,"3207"
"1320",260.112,"BEN_3207","Cuckoo_wrasse","Labridae","Labrus",151501,"3207"
"1321",257.11,"BEN_3207","Cuckoo_wrasse","Labridae","Labrus",151501,"3207"
"1322",647.041,"BEN_3207","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3207"
"1323",184.987,"BEN_3207","Rock_cook","Labridae","Centrolabrus",126961,"3207"
"1324",147.247,"BEN_3207","Rock_cook","Labridae","Centrolabrus",126961,"3207"
"1325",397.679,"BEN_3208","Pollack","Gadidae","Pollachius",126440,"3208"
"1326",324.988,"BEN_3208","Pollack","Gadidae","Pollachius",126440,"3208"
"1327",375.386,"BEN_3208","Pollack","Gadidae","Pollachius",126440,"3208"
"1328",111.454,"BEN_3208","Saithe","Gadidae","Pollachius",126441,"3208"
"1329",139.549,"BEN_3208","Rock_cook","Labridae","Centrolabrus",126961,"3208"
"1330",235.804,"BEN_3208","Cuckoo_wrasse","Labridae","Labrus",151501,"3208"
"1331",209.28,"BEN_3208","Cuckoo_wrasse","Labridae","Labrus",151501,"3208"
"1332",223.214,"BEN_3208","Pouting","Gadidae","Trisopterus",126446,"3208"
"1333",516.004,"BEN_3208","Nursehound","Scyliorhinidae","Scyliorhinus",105814,"3208"
"1334",181.963,"BEN_3208","Pouting","Gadidae","Trisopterus",126446,"3208"
"1335",215.62,"BEN_3209","Pollack","Gadidae","Pollachius",126440,"3209"
"1336",328.073,"BEN_3209","Cuckoo_wrasse","Labridae","Labrus",151501,"3209"
"1337",179.479,"BEN_3209","Rock_cook","Labridae","Centrolabrus",126961,"3209"
"1338",410.315,"BEN_3210","Pollack","Gadidae","Pollachius",126440,"3210"
"1339",361.248,"BEN_3210","Pollack","Gadidae","Pollachius",126440,"3210"
"1340",247.759,"BEN_3210","Pollack","Gadidae","Pollachius",126440,"3210"
"1341",264.201,"BEN_3210","Cuckoo_wrasse","Labridae","Labrus",151501,"3210"
"1342",133.105,"BEN_3210","Cuckoo_wrasse","Labridae","Labrus",151501,"3210"
"1343",803.89,"BEN_3210","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3210"
"1344",321.149,"BEN_3211","Pollack","Gadidae","Pollachius",126440,"3211"
"1345",346.364,"BEN_3211","Pollack","Gadidae","Pollachius",126440,"3211"
"1346",215.779,"BEN_3211","Pollack","Gadidae","Pollachius",126440,"3211"
"1347",327.883,"BEN_3211","Pollack","Gadidae","Pollachius",126440,"3211"
"1348",249.846,"BEN_3211","Pollack","Gadidae","Pollachius",126440,"3211"
"1349",115.113,"BEN_3211","Goldsinny_wrasse","Labridae","Ctenolabrus",126964,"3211"
"1350",278.178,"BEN_3211","Cuckoo_wrasse","Labridae","Labrus",151501,"3211"
"1351",503.116,"BEN_3211","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3211"
"1352",213.841,"BEN_3211","Cuckoo_wrasse","Labridae","Labrus",151501,"3211"
"1353",100.99,"BEN_3213","Red_mullet","Mullidae","Mullus",126986,"3213"
"1354",505.902,"BEN_3213","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3213"
"1355",565.161,"BEN_3213","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3213"
"1356",240.555,"BEN_3213","Grey_gurnard","Triglidae","Eutrigla",150637,"3213"
"1357",168.811,"BEN_3213","Edible_crab","Cancridae","Cancer",107276,"3213"
"1358",136.806,"BEN_3213","Spiny_spider_crab","Majidae","Maja",107347,"3213"
"1359",370.879,"BEN_3214","Cuckoo_wrasse","Labridae","Labrus",151501,"3214"
"1360",279.116,"BEN_3214","Cuckoo_wrasse","Labridae","Labrus",151501,"3214"
"1361",788.753,"BEN_3214","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3214"
"1362",863.104,"BEN_3214","Nursehound","Scyliorhinidae","Scyliorhinus",105814,"3214"
"1363",210.795,"BEN_3215","Ballan_wrasse","Labridae","Labrus",126965,"3215"
"1364",266.885,"BEN_3215","Cuckoo_wrasse","Labridae","Labrus",151501,"3215"
"1365",434.971,"BEN_3215","Pollack","Gadidae","Pollachius",126440,"3215"
"1366",395.922,"BEN_3215","Pollack","Gadidae","Pollachius",126440,"3215"
"1367",300.524,"BEN_3215","Cuckoo_wrasse","Labridae","Labrus",151501,"3215"
"1368",236.322,"BEN_3215","Cuckoo_wrasse","Labridae","Labrus",151501,"3215"
"1369",117.67,"BEN_3215","Rock_cook","Labridae","Centrolabrus",126961,"3215"
"1370",94.097,"BEN_3215","Rock_cook","Labridae","Centrolabrus",126961,"3215"
"1371",137.919,"BEN_3215","Rock_cook","Labridae","Centrolabrus",126961,"3215"
"1372",100.555,"BEN_3215","Rock_cook","Labridae","Centrolabrus",126961,"3215"
"1373",134.914,"BEN_3215","Rock_cook","Labridae","Centrolabrus",126961,"3215"
"1374",96.027,"BEN_3215","Rock_cook","Labridae","Centrolabrus",126961,"3215"
"1375",127.789,"BEN_3215","Goldsinny_wrasse","Labridae","Ctenolabrus",126964,"3215"
"1376",165.079,"BEN_3215","Poor_cod","Gadidae","Trisopterus",126445,"3215"
"1377",574.97,"BEN_3215","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3215"
"1378",570.784,"BEN_3215","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3215"
"1379",123.603,"BEN_3215","Common_spiny_lobster","Palinuridae","Palinurus",107703,"3215"
"1380",247.474,"BEN_3215","Atlantic_horse_mackerel","Carangidae","Trachurus",126822,"3215"
"1381",262.013,"BEN_3215","Atlantic_horse_mackerel","Carangidae","Trachurus",126822,"3215"
"1382",218.428,"BEN_3216","Cuckoo_wrasse","Labridae","Labrus",151501,"3216"
"1383",294.18,"BEN_3216","Cuckoo_wrasse","Labridae","Labrus",151501,"3216"
"1384",305.609,"BEN_3216","Ballan_wrasse","Labridae","Labrus",126965,"3216"
"1385",496.038,"BEN_3216","Pollack","Gadidae","Pollachius",126440,"3216"
"1386",590.305,"BEN_3216","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3216"
"1387",644.293,"BEN_3216","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3216"
"1388",129.75,"BEN_3216","Common_spiny_lobster","Palinuridae","Palinurus",107703,"3216"
"1389",104.974,"BEN_3217","Cuckoo_wrasse","Labridae","Labrus",151501,"3217"
"1390",189.081,"BEN_3217","Cuckoo_wrasse","Labridae","Labrus",151501,"3217"
"1391",247.857,"BEN_3217","Pollack","Gadidae","Pollachius",126440,"3217"
"1392",200.08,"BEN_3217","Ballan_wrasse","Labridae","Labrus",126965,"3217"
"1393",217.223,"BEN_3217","Ballan_wrasse","Labridae","Labrus",126965,"3217"
"1394",270.349,"BEN_3217","Cuckoo_wrasse","Labridae","Labrus",151501,"3217"
"1395",548.831,"BEN_3217","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3217"
"1396",580.427,"BEN_3217","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3217"
"1397",78.814,"BEN_3217","Rock_cook","Labridae","Centrolabrus",126961,"3217"
"1398",79.11,"BEN_3217","Rock_cook","Labridae","Centrolabrus",126961,"3217"
"1399",123.962,"BEN_3217","Common_spiny_lobster","Palinuridae","Palinurus",107703,"3217"
"1400",94.176,"BEN_3217","Goldsinny_wrasse","Labridae","Ctenolabrus",126964,"3217"
"1401",145.665,"BEN_3217","Goldsinny_wrasse","Labridae","Ctenolabrus",126964,"3217"
"1402",137.959,"BEN3218","Goldsinny_wrasse","Labridae","Ctenolabrus",126964,"3218"
"1403",113.233,"BEN3218","Goldsinny_wrasse","Labridae","Ctenolabrus",126964,"3218"
"1404",500.484,"BEN3218","Ballan_wrasse","Labridae","Labrus",126965,"3218"
"1405",586.71,"BEN3218","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3218"
"1406",754.861,"BEN3218","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3218"
"1407",381.93,"BEN3218","sandeel_spp","Hyperoplus lanceolatus","sandeel_spp",6,"3218"
"1408",201.835,"BEN3218","Rock_cook","Labridae","Centrolabrus",126961,"3218"
"1409",684.258,"BEN_3219","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3219"
"1410",621.525,"BEN_3220","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3220"
"1411",161.422,"BEN_3220","Edible_crab","Cancridae","Cancer",107276,"3220"
"1412",190.035,"BEN_3220","Spiny_spider_crab","Majidae","Maja",107347,"3220"
"1413",56.381,"BEN_3220","Pollack","Gadidae","Pollachius",126440,"3220"
"1414",582.715,"BEN_3221","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3221"
"1415",149.716,"BEN_3221","Edible_crab","Cancridae","Cancer",107276,"3221"
"1416",849.353,"BEN_3222","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3222"
"1417",833.35,"BEN_3222","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3222"
"1418",211.278,"BEN_3222","Edible_crab","Cancridae","Cancer",107276,"3222"
"1419",172.564,"BEN_3222","Edible_crab","Cancridae","Cancer",107276,"3222"
"1420",179.269,"BEN_3222","Edible_crab","Cancridae","Cancer",107276,"3222"
"1421",162.879,"BEN_3222","Edible_crab","Cancridae","Cancer",107276,"3222"
"1422",193.46,"BEN_3223","Poor_cod","Gadidae","Trisopterus",126445,"3223"
"1423",235.338,"BEN_3223","Scale rayed wrasse","Labridae","Acantholabrus",126957,"3223"
"1424",276.352,"BEN_3223","Pouting","Gadidae","Trisopterus",126446,"3223"
"1425",574.504,"BEN_3223","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3223"
"1426",602.714,"BEN_3223","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3223"
"1427",382.313,"BEN_3223","Ballan_wrasse","Labridae","Labrus",126965,"3223"
"1428",289.125,"BEN_3223","Ballan_wrasse","Labridae","Labrus",126965,"3223"
"1429",528.012,"BEN_3223","Pollack","Gadidae","Pollachius",126440,"3223"
"1430",250.936,"BEN_3223","Cuckoo_wrasse","Labridae","Labrus",151501,"3223"
"1431",300.785,"BEN_3223","Cuckoo_wrasse","Labridae","Labrus",151501,"3223"
"1432",259.661,"BEN_3223","Cuckoo_wrasse","Labridae","Labrus",151501,"3223"
"1433",238.108,"BEN_3223","Cuckoo_wrasse","Labridae","Labrus",151501,"3223"
"1434",186.623,"BEN_3223","Cuckoo_wrasse","Labridae","Labrus",151501,"3223"
"1435",205.376,"BEN_3223","Cuckoo_wrasse","Labridae","Labrus",151501,"3223"
"1436",264.044,"BEN_3223","Cuckoo_wrasse","Labridae","Labrus",151501,"3223"
"1437",619.17,"BEN_3223","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3223"
"1438",382.822,"BEN_3223","Gilthead_bream","Sparidae","Sparus",151523,"3223"
"1439",298.731,"BEN_3224","Ballan_wrasse","Labridae","Labrus",126965,"3224"
"1440",785.607,"BEN_3224","Nursehound","Scyliorhinidae","Scyliorhinus",105814,"3224"
"1441",716.785,"BEN_3224","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3224"
"1442",680.199,"BEN_3224","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3224"
"1443",721.618,"BEN_3224","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3224"
"1444",640.348,"BEN_3224","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3224"
"1445",149.375,"BEN_3224","Boarfish","Caproidae","Capros",127419,"3224"
"1446",206.211,"BEN_3224","Cuckoo_wrasse","Labridae","Labrus",151501,"3224"
"1447",181.466,"BEN_3224","Cuckoo_wrasse","Labridae","Labrus",151501,"3224"
"1448",229.142,"BEN_3224","Cuckoo_wrasse","Labridae","Labrus",151501,"3224"
"1449",222.214,"BEN_3224","Poor_cod","Gadidae","Trisopterus",126445,"3224"
"1450",363.93,"BEN_3224","John_dory","Zeidae","Zeus",127427,"3224"
"1451",124.154,"BEN_3224","Common_spiny_lobster","Palinuridae","Palinurus",107703,"3224"
"1452",539.681,"BEN_3225","Pollack","Gadidae","Pollachius",126440,"3225"
"1453",802.79,"BEN_3225","Pollack","Gadidae","Pollachius",126440,"3225"
"1454",325.353,"BEN_3225","Pollack","Gadidae","Pollachius",126440,"3225"
"1455",241.827,"BEN_3225","Ballan_wrasse","Labridae","Labrus",126965,"3225"
"1456",176.713,"BEN_3225","Rock_cook","Labridae","Centrolabrus",126961,"3225"
"1457",184.976,"BEN_3225","Poor_cod","Gadidae","Trisopterus",126445,"3225"
"1458",284.927,"BEN_3225","Cuckoo_wrasse","Labridae","Labrus",151501,"3225"
"1459",265.586,"BEN_3225","Poor_cod","Gadidae","Trisopterus",126445,"3225"
"1460",326.398,"BEN_3225","Cuckoo_wrasse","Labridae","Labrus",151501,"3225"
"1461",231.246,"BEN_3225","Cuckoo_wrasse","Labridae","Labrus",151501,"3225"
"1462",767.664,"BEN_3225","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3225"
"1463",673.748,"BEN_3225","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3225"
"1464",465.562,"BEN_3225","Ballan_wrasse","Labridae","Labrus",126965,"3225"
"1465",557.659,"BEN_3225","Ballan_wrasse","Labridae","Labrus",126965,"3225"
"1466",167.58,"BEN_3225","Pouting","Gadidae","Trisopterus",126446,"3225"
"1467",281.483,"BEN_3225","Pouting","Gadidae","Trisopterus",126446,"3225"
"1468",160.249,"BEN_3225","Goldsinny_wrasse","Labridae","Ctenolabrus",126964,"3225"
"1469",247.626,"BEN_3226","Cuckoo_wrasse","Labridae","Labrus",151501,"3226"
"1470",221.478,"BEN_3226","Cuckoo_wrasse","Labridae","Labrus",151501,"3226"
"1471",120.275,"BEN_3226","Goldsinny_wrasse","Labridae","Ctenolabrus",126964,"3226"
"1472",162.881,"BEN_3226","Rock_cook","Labridae","Centrolabrus",126961,"3226"
"1473",288.366,"BEN_3226","Cuckoo_wrasse","Labridae","Labrus",151501,"3226"
"1474",149.166,"BEN_3228","Rock_cook","Labridae","Centrolabrus",126961,"3228"
"1475",811.186,"BEN_3228","Conger_eel","Congridae","Conger",126285,"3228"
"1476",460.63,"BEN_3228","Pouting","Gadidae","Trisopterus",126446,"3228"
"1477",382.685,"BEN_3228","Pouting","Gadidae","Trisopterus",126446,"3228"
"1478",292.498,"BEN_3228","Poor_cod","Gadidae","Trisopterus",126445,"3228"
"1479",203.383,"BEN_3228","Poor_cod","Gadidae","Trisopterus",126445,"3228"
"1480",184.616,"BEN_3228","Poor_cod","Gadidae","Trisopterus",126445,"3228"
"1481",251.059,"BEN_3228","Poor_cod","Gadidae","Trisopterus",126445,"3228"
"1482",167.636,"BEN_3228","Poor_cod","Gadidae","Trisopterus",126445,"3228"
"1483",1894.966,"BEN_3228","Atlantic_bluefin_tuna","Scombridae","Thunnus",127029,"3228"
"1484",215.061,"BEN_3228","Cuckoo_wrasse","Labridae","Labrus",151501,"3228"
"1485",270.295,"BEN_3228","Cuckoo_wrasse","Labridae","Labrus",151501,"3228"
"1486",121.541,"BEN_3228","Goldsinny_wrasse","Labridae","Ctenolabrus",126964,"3228"
"1487",247.899,"BEN_3228","Cuckoo_wrasse","Labridae","Labrus",151501,"3228"
"1488",153.142,"BEN_3228","Poor_cod","Gadidae","Trisopterus",126445,"3228"
"1489",126.002,"BEN_3228","Rock_cook","Labridae","Centrolabrus",126961,"3228"
"1490",133.74,"BEN_3228","Common_spiny_lobster","Palinuridae","Palinurus",107703,"3228"
"1491",999.289,"BEN_3229","Pollack","Gadidae","Pollachius",126440,"3229"
"1492",406.951,"BEN_3229","Pollack","Gadidae","Pollachius",126440,"3229"
"1493",251.539,"BEN_3229","Pollack","Gadidae","Pollachius",126440,"3229"
"1494",204.166,"BEN_3229","Pollack","Gadidae","Pollachius",126440,"3229"
"1495",334.308,"BEN_3229","Pollack","Gadidae","Pollachius",126440,"3229"
"1496",165.975,"BEN_3229","Goldsinny_wrasse","Labridae","Ctenolabrus",126964,"3229"
"1497",122.675,"BEN_3229","Goldsinny_wrasse","Labridae","Ctenolabrus",126964,"3229"
"1498",111.821,"BEN_3229","Rock_cook","Labridae","Centrolabrus",126961,"3229"
"1499",297.11,"BEN_3229","Cuckoo_wrasse","Labridae","Labrus",151501,"3229"
"1500",347.082,"BEN_3229","Ballan_wrasse","Labridae","Labrus",126965,"3229"
"1501",239.938,"BEN_3229","Atlantic_horse_mackerel","Carangidae","Trachurus",126822,"3229"
"1502",251.458,"BEN_3229","Atlantic_horse_mackerel","Carangidae","Trachurus",126822,"3229"
"1503",288.743,"BEN_3229","Atlantic_horse_mackerel","Carangidae","Trachurus",126822,"3229"
"1504",261.071,"BEN_3229","Atlantic_horse_mackerel","Carangidae","Trachurus",126822,"3229"
"1505",253.775,"BEN_3229","Atlantic_horse_mackerel","Carangidae","Trachurus",126822,"3229"
"1506",358.735,"BEN_3229","Atlantic_horse_mackerel","Carangidae","Trachurus",126822,"3229"
"1507",296.931,"BEN_3229","Atlantic_horse_mackerel","Carangidae","Trachurus",126822,"3229"
"1508",296.443,"BEN_3229","Atlantic_horse_mackerel","Carangidae","Trachurus",126822,"3229"
"1509",205.206,"BEN_3229","Atlantic_horse_mackerel","Carangidae","Trachurus",126822,"3229"
"1510",176.888,"BEN_3229","Atlantic_horse_mackerel","Carangidae","Trachurus",126822,"3229"
"1511",310.194,"BEN_3229","Atlantic_horse_mackerel","Carangidae","Trachurus",126822,"3229"
"1512",286.114,"BEN_3229","Atlantic_horse_mackerel","Carangidae","Trachurus",126822,"3229"
"1513",468.006,"BEN_3230","Pollack","Gadidae","Pollachius",126440,"3230"
"1514",552.994,"BEN_3230","Pollack","Gadidae","Pollachius",126440,"3230"
"1515",536.149,"BEN_3230","Pollack","Gadidae","Pollachius",126440,"3230"
"1516",348.53,"BEN_3230","Ballan_wrasse","Labridae","Labrus",126965,"3230"
"1517",113.81,"BEN_3230","Goldsinny_wrasse","Labridae","Ctenolabrus",126964,"3230"
"1518",261.796,"BEN_3230","Pouting","Gadidae","Trisopterus",126446,"3230"
"1519",340.276,"BEN_3230","Cuckoo_wrasse","Labridae","Labrus",151501,"3230"
"1520",124.645,"BEN_3231","Goldsinny_wrasse","Labridae","Ctenolabrus",126964,"3231"
"1521",205.316,"BEN_3231","Cuckoo_wrasse","Labridae","Labrus",151501,"3231"
"1522",169.958,"BEN_3231","Cuckoo_wrasse","Labridae","Labrus",151501,"3231"
"1523",206.114,"BEN_3231","Cuckoo_wrasse","Labridae","Labrus",151501,"3231"
"1524",269.998,"BEN_3231","Cuckoo_wrasse","Labridae","Labrus",151501,"3231"
"1525",589.891,"BEN_3231","Pollack","Gadidae","Pollachius",126440,"3231"
"1526",77.244,"BEN_3231","European_lobster","Nephropidae","Homarus",107253,"3231"
"1527",338.761,"BEN_3231","Atlantic_horse_mackerel","Carangidae","Trachurus",126822,"3231"
"1528",261.813,"BEN_3231","Atlantic_horse_mackerel","Carangidae","Trachurus",126822,"3231"
"1529",269.535,"BEN_3231","Atlantic_horse_mackerel","Carangidae","Trachurus",126822,"3231"
"1530",306.129,"BEN_3231","Atlantic_horse_mackerel","Carangidae","Trachurus",126822,"3231"
"1531",289.079,"BEN_3231","Atlantic_horse_mackerel","Carangidae","Trachurus",126822,"3231"
"1532",274.254,"BEN_3231","Atlantic_horse_mackerel","Carangidae","Trachurus",126822,"3231"
"1533",137.792,"BEN_3231","Poor_cod","Gadidae","Trisopterus",126445,"3231"
"1534",459.013,"BEN_3231","Ballan_wrasse","Labridae","Labrus",126965,"3231"
"1535",161.586,"BEN_3231","Rock_cook","Labridae","Centrolabrus",126961,"3231"
"1536",461.187,"BEN_3231","Ballan_wrasse","Labridae","Labrus",126965,"3231"
"1537",613.346,"BEN_3231","Conger_eel","Congridae","Conger",126285,"3231"
"1538",532.119,"BEN_3231","Conger_eel","Congridae","Conger",126285,"3231"
"1539",186.605,"BEN_3231","Poor_cod","Gadidae","Trisopterus",126445,"3231"
"1540",144.007,"BEN_3231","Poor_cod","Gadidae","Trisopterus",126445,"3231"
"1541",149.986,"BEN_3231","Pouting","Gadidae","Trisopterus",126446,"3231"
"1542",573.671,"BEN_3232","Pollack","Gadidae","Pollachius",126440,"3232"
"1543",610.29,"BEN_3232","Pollack","Gadidae","Pollachius",126440,"3232"
"1544",490.865,"BEN_3232","Pollack","Gadidae","Pollachius",126440,"3232"
"1545",488.655,"BEN_3232","Pollack","Gadidae","Pollachius",126440,"3232"
"1546",312.087,"BEN_3232","Ballan_wrasse","Labridae","Labrus",126965,"3232"
"1547",146.572,"BEN_3232","Goldsinny_wrasse","Labridae","Ctenolabrus",126964,"3232"
"1548",213.131,"BEN_3232","Cuckoo_wrasse","Labridae","Labrus",151501,"3232"
"1549",253.878,"BEN_3232","Cuckoo_wrasse","Labridae","Labrus",151501,"3232"
"1550",277.952,"BEN_3232","Cuckoo_wrasse","Labridae","Labrus",151501,"3232"
"1551",101.834,"BEN_3232","Common_spiny_lobster","Palinuridae","Palinurus",107703,"3232"
"1552",613.871,"BEN_3232","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3232"
"1553",569.143,"BEN_3232","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3232"
"1554",542.57,"BEN_3232","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3232"
"1555",170.979,"BEN_3232","Pouting","Gadidae","Trisopterus",126446,"3232"
"1556",170.538,"BEN_3232","Poor_cod","Gadidae","Trisopterus",126445,"3232"
"1557",159.494,"BEN_3232","Atlantic_mackerel","Scombridae","Scomber",127023,"3232"
"1558",156.099,"BEN_3232","Atlantic_mackerel","Scombridae","Scomber",127023,"3232"
"1559",76.104,"BEN_3232","Atlantic_mackerel","Scombridae","Scomber",127023,"3232"
"1560",133.871,"BEN_3232","Rock_cook","Labridae","Centrolabrus",126961,"3232"
"1561",112.798,"BEN_3232","Rock_cook","Labridae","Centrolabrus",126961,"3232"
"1562",141.78,"BEN_3232","Pouting","Gadidae","Trisopterus",126446,"3232"
"1563",188.157,"BEN_3232","Pouting","Gadidae","Trisopterus",126446,"3232"
"1564",468.893,"BEN_3232","Ballan_wrasse","Labridae","Labrus",126965,"3232"
"1565",503.534,"BEN_3233","Pollack","Gadidae","Pollachius",126440,"3233"
"1566",494.511,"BEN_3233","Pollack","Gadidae","Pollachius",126440,"3233"
"1567",541.99,"BEN_3233","Pollack","Gadidae","Pollachius",126440,"3233"
"1568",362.665,"BEN_3233","Pollack","Gadidae","Pollachius",126440,"3233"
"1569",124.189,"BEN_3233","Common_spiny_lobster","Palinuridae","Palinurus",107703,"3233"
"1570",634.674,"BEN_3233","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3233"
"1571",170.286,"BEN_3233","Poor_cod","Gadidae","Trisopterus",126445,"3233"
"1572",127.618,"BEN_3233","Goldsinny_wrasse","Labridae","Ctenolabrus",126964,"3233"
"1573",327.26,"BEN_3233","Cuckoo_wrasse","Labridae","Labrus",151501,"3233"
"1574",291.125,"BEN_3233","Cuckoo_wrasse","Labridae","Labrus",151501,"3233"
"1575",699.71,"BEN_3233","Small_spotted_catshark","Scyliorhinidae","Scyliorhinus",105815,"3233"
"1576",439.862,"BEN_3233","Ballan_wrasse","Labridae","Labrus",126965,"3233"
