"","GRTS_ID","Species","MaxN","deployment_ID","Code","Time (HMS)","OpCode","TapeReader","Family","Genus","Has fed","Species_latin","Order","Functional_group","Simplified_functional_group","Commercial_group","ID","VIDEO_ID.x","Date","Stereo / mono","RIG","Target Habitat","Broadscale_habitat","Mixed","Main Habitat","Secondary Habitat","Relief score","Analysed","Lat","Lon","Time.IN (BST)","Time.OUT (BST)","Depth (m).x","Temp (c).x","GTRS Latitude","GTRS Longitude","Time of high tide","Height of tide","Time of low tide","Bait.x","ALT_ID.x","VIDEO_ID.y","Broadscale","Depth (m).y","Temp (c).y","GTRS Latit","GTRS Longi","Time of hi","Height of","Time of lo","Height o_1","Bait.y","ALT_ID.y","Aspect_mean","Slope_mean","Rug_mean","Rug_range","Remoteness","MCZ Status","SAC Status","Exposure","Time_settled","end","obs_time"
"37",5,"Small_spotted_catshark",1,"1011",105815,00:10:18,"BEN_1011","AS","Scyliorhinidae","Scyliorhinus","No","Scyliorhinus canicula","Carcharhiniformes","Small to medium sharks (<90 cm)","Sharks and rays","Sharks & rays","5","BEN_1011","23/05/2022","Mono","Mono","Infralittoral_rock","Infralittoral rock","N","Kelp","","2","Y","49.93579","-6.26553","11:02:00","12:20:00","17.7","11.81","49.93572633","-6.265644226","11:51:00","4.43","NA","250 MACKEREL","MSC_1011","BEN_1011","Infralittoral_rock","17.7","11.81","49.93572633","-6.265644226","11:51:00","4.43","NA","NA","250 MACKEREL","MSC_1011","165.5526629","3.255576522","4.051377365","5.723164797","1281.5","1","1","75.6","00:00:40",2024-12-04 01:00:40,2024-12-04 00:10:18
"38",5,"Tompot_blenny",1,"1011",126770,00:47:18,"BEN_1011","AS","Blenniidae","Parablennius","No","Parablennius gattorugine","Blenniiformes","Small demersals (<30 cm)","Demersal fish","Other fishes & inverts","5","BEN_1011","23/05/2022","Mono","Mono","Infralittoral_rock","Infralittoral rock","N","Kelp","","2","Y","49.93579","-6.26553","11:02:00","12:20:00","17.7","11.81","49.93572633","-6.265644226","11:51:00","4.43","NA","250 MACKEREL","MSC_1011","BEN_1011","Infralittoral_rock","17.7","11.81","49.93572633","-6.265644226","11:51:00","4.43","NA","NA","250 MACKEREL","MSC_1011","165.5526629","3.255576522","4.051377365","5.723164797","1281.5","1","1","75.6","00:00:40",2024-12-04 01:00:40,2024-12-04 00:47:18
"39",5,"juvenile_spp",7,"1011",5,00:06:52,"BEN_1011","AS","Other","juvenile_spp","No","NA","NA","NA","NA","NA","5","BEN_1011","23/05/2022","Mono","Mono","Infralittoral_rock","Infralittoral rock","N","Kelp","","2","Y","49.93579","-6.26553","11:02:00","12:20:00","17.7","11.81","49.93572633","-6.265644226","11:51:00","4.43","NA","250 MACKEREL","MSC_1011","BEN_1011","Infralittoral_rock","17.7","11.81","49.93572633","-6.265644226","11:51:00","4.43","NA","NA","250 MACKEREL","MSC_1011","165.5526629","3.255576522","4.051377365","5.723164797","1281.5","1","1","75.6","00:00:40",2024-12-04 01:00:40,2024-12-04 00:06:52
"40",6,"Common_dragonet",2,"3192",126792,00:15:53,"BEN_3192","OE","Callionymidae","Callionymus","No","Callionymus lyra","Perciformes","Small demersals (<30 cm)","Demersal fish","Perch likes","241","BEN_3192","21/06/2023","Stereo","5","Subtidal_sediments","Subtidal sediments","N","Subtidal_sediments","","0","Y","49.93504","-6.26986","08:26:00","09:44:00","31.3","14.7","49.92441745","-6.324919473","19:44:00","5.1","NA","250 MACKEREL","N","BEN_3192","Subtidal_sediments","31.3","14.7","49.92441745","-6.324919473","19:44:00","5.1","NA","NA","250 MACKEREL","N","161.8454357","1.986265327","2.193916196","1.342926562","969.4","0","1","71.8","00:01:03",2024-12-04 01:01:03,2024-12-04 00:15:53
"41",6,"Edible_crab",1,"3192",107276,00:11:46,"BEN_3192","OE","Cancridae","Cancer","No","Cancer pagurus","Decapoda","Lobsters, crabs","Crustaceans","Crustaceans","241","BEN_3192","21/06/2023","Stereo","5","Subtidal_sediments","Subtidal sediments","N","Subtidal_sediments","","0","Y","49.93504","-6.26986","08:26:00","09:44:00","31.3","14.7","49.92441745","-6.324919473","19:44:00","5.1","NA","250 MACKEREL","N","BEN_3192","Subtidal_sediments","31.3","14.7","49.92441745","-6.324919473","19:44:00","5.1","NA","NA","250 MACKEREL","N","161.8454357","1.986265327","2.193916196","1.342926562","969.4","0","1","71.8","00:01:03",2024-12-04 01:01:03,2024-12-04 00:11:46
"42",6,"Hermet_crab",1,"3192",107232,00:58:49,"BEN_3192","OE","Paguridae","Pagurus","No","Pagurus bernhardus","Decapoda","Lobsters, crabs","Crustaceans","Crustaceans","241","BEN_3192","21/06/2023","Stereo","5","Subtidal_sediments","Subtidal sediments","N","Subtidal_sediments","","0","Y","49.93504","-6.26986","08:26:00","09:44:00","31.3","14.7","49.92441745","-6.324919473","19:44:00","5.1","NA","250 MACKEREL","N","BEN_3192","Subtidal_sediments","31.3","14.7","49.92441745","-6.324919473","19:44:00","5.1","NA","NA","250 MACKEREL","N","161.8454357","1.986265327","2.193916196","1.342926562","969.4","0","1","71.8","00:01:03",2024-12-04 01:01:03,2024-12-04 00:58:49
"43",6,"Lesser_sandeel",75,"3192",126752,00:29:57,"BEN_3192","OE","Ammodytidae","Ammodytes","No","Ammodytes tobianus","Trachiniformes","Small demersals (<30 cm)","Demersal fish","Other fishes & inverts","241","BEN_3192","21/06/2023","Stereo","5","Subtidal_sediments","Subtidal sediments","N","Subtidal_sediments","","0","Y","49.93504","-6.26986","08:26:00","09:44:00","31.3","14.7","49.92441745","-6.324919473","19:44:00","5.1","NA","250 MACKEREL","N","BEN_3192","Subtidal_sediments","31.3","14.7","49.92441745","-6.324919473","19:44:00","5.1","NA","NA","250 MACKEREL","N","161.8454357","1.986265327","2.193916196","1.342926562","969.4","0","1","71.8","00:01:03",2024-12-04 01:01:03,2024-12-04 00:29:57
"44",6,"Red_gurnard",1,"3192",127259,00:39:17,"BEN_3192","OE","Triglidae","Chelidonichthys","No","Chelidonichthys cuculus","Perciformes","Medium demersals (30 - 89 cm)","Demersal fish","Scorpionfishes","241","BEN_3192","21/06/2023","Stereo","5","Subtidal_sediments","Subtidal sediments","N","Subtidal_sediments","","0","Y","49.93504","-6.26986","08:26:00","09:44:00","31.3","14.7","49.92441745","-6.324919473","19:44:00","5.1","NA","250 MACKEREL","N","BEN_3192","Subtidal_sediments","31.3","14.7","49.92441745","-6.324919473","19:44:00","5.1","NA","NA","250 MACKEREL","N","161.8454357","1.986265327","2.193916196","1.342926562","969.4","0","1","71.8","00:01:03",2024-12-04 01:01:03,2024-12-04 00:39:17
"45",6,"Small_spotted_catshark",1,"3192",105815,00:11:46,"BEN_3192","OE","Scyliorhinidae","Scyliorhinus","No","Scyliorhinus canicula","Carcharhiniformes","Small to medium sharks (<90 cm)","Sharks and rays","Sharks & rays","241","BEN_3192","21/06/2023","Stereo","5","Subtidal_sediments","Subtidal sediments","N","Subtidal_sediments","","0","Y","49.93504","-6.26986","08:26:00","09:44:00","31.3","14.7","49.92441745","-6.324919473","19:44:00","5.1","NA","250 MACKEREL","N","BEN_3192","Subtidal_sediments","31.3","14.7","49.92441745","-6.324919473","19:44:00","5.1","NA","NA","250 MACKEREL","N","161.8454357","1.986265327","2.193916196","1.342926562","969.4","0","1","71.8","00:01:03",2024-12-04 01:01:03,2024-12-04 00:11:46
"46",6,"Spiny_spider_crab",2,"3192",107347,00:34:19,"BEN_3192","OE","Majidae","Maja","No","Maja brachydactyla","Decapoda","Lobsters, crabs","Crustaceans","Crustaceans","241","BEN_3192","21/06/2023","Stereo","5","Subtidal_sediments","Subtidal sediments","N","Subtidal_sediments","","0","Y","49.93504","-6.26986","08:26:00","09:44:00","31.3","14.7","49.92441745","-6.324919473","19:44:00","5.1","NA","250 MACKEREL","N","BEN_3192","Subtidal_sediments","31.3","14.7","49.92441745","-6.324919473","19:44:00","5.1","NA","NA","250 MACKEREL","N","161.8454357","1.986265327","2.193916196","1.342926562","969.4","0","1","71.8","00:01:03",2024-12-04 01:01:03,2024-12-04 00:34:19
"47",6,"juvenile_spp",4,"3192",5,00:11:25,"BEN_3192","OE","Other","juvenile_spp","No","NA","NA","NA","NA","NA","241","BEN_3192","21/06/2023","Stereo","5","Subtidal_sediments","Subtidal sediments","N","Subtidal_sediments","","0","Y","49.93504","-6.26986","08:26:00","09:44:00","31.3","14.7","49.92441745","-6.324919473","19:44:00","5.1","NA","250 MACKEREL","N","BEN_3192","Subtidal_sediments","31.3","14.7","49.92441745","-6.324919473","19:44:00","5.1","NA","NA","250 MACKEREL","N","161.8454357","1.986265327","2.193916196","1.342926562","969.4","0","1","71.8","00:01:03",2024-12-04 01:01:03,2024-12-04 00:11:25
"48",7,"Ballan_wrasse",1,"2023",126965,00:08:02,"PAM_2023","OE","Labridae","Labrus","No","Labrus bergylta","Labriformes","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes","59","BEN_2023","21/06/2022","Stereo","","Subtidal_seagrass","Subtidal seagrass","N","Subtidal_seagrass","","0","Y","49.95192","-6.27956","10:08:00","11:24:00","4.6","13.29","49.95208873","-6.27959378","11:18:00","4.59","NA","250 MACKEREL","PAM_2023","BEN_2023","Subtidal_seagrass","4.6","13.29","49.95208873","-6.27959378","11:18:00","4.59","NA","NA","250 MACKEREL","PAM_2023","186.2095426","0.419345517","0.638906948","1.872448578","508.8","1","1","96.2","00:00:35",2024-12-04 01:00:35,2024-12-04 00:08:02
"49",7,"Corkwing_wrasse",2,"2023",273571,00:12:30,"PAM_2023","OE","Labridae","Symphodus","No","Symphodus melops","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes","59","BEN_2023","21/06/2022","Stereo","","Subtidal_seagrass","Subtidal seagrass","N","Subtidal_seagrass","","0","Y","49.95192","-6.27956","10:08:00","11:24:00","4.6","13.29","49.95208873","-6.27959378","11:18:00","4.59","NA","250 MACKEREL","PAM_2023","BEN_2023","Subtidal_seagrass","4.6","13.29","49.95208873","-6.27959378","11:18:00","4.59","NA","NA","250 MACKEREL","PAM_2023","186.2095426","0.419345517","0.638906948","1.872448578","508.8","1","1","96.2","00:00:35",2024-12-04 01:00:35,2024-12-04 00:12:30
"50",7,"Dog_whelk",5,"2023",140403,00:25:54,"PAM_2023","OE","Muricidae","Nucella","No","Nucella lapillus","Neogastropoda","Other demersal invertebrates","Demersal invertebrates","Molluscs","59","BEN_2023","21/06/2022","Stereo","","Subtidal_seagrass","Subtidal seagrass","N","Subtidal_seagrass","","0","Y","49.95192","-6.27956","10:08:00","11:24:00","4.6","13.29","49.95208873","-6.27959378","11:18:00","4.59","NA","250 MACKEREL","PAM_2023","BEN_2023","Subtidal_seagrass","4.6","13.29","49.95208873","-6.27959378","11:18:00","4.59","NA","NA","250 MACKEREL","PAM_2023","186.2095426","0.419345517","0.638906948","1.872448578","508.8","1","1","96.2","00:00:35",2024-12-04 01:00:35,2024-12-04 00:25:54
"51",7,"Lesser_sandeel",50,"2023",126752,00:44:15,"PAM_2023","OE","Ammodytidae","Ammodytes","No","Ammodytes tobianus","Trachiniformes","Small demersals (<30 cm)","Demersal fish","Other fishes & inverts","59","BEN_2023","21/06/2022","Stereo","","Subtidal_seagrass","Subtidal seagrass","N","Subtidal_seagrass","","0","Y","49.95192","-6.27956","10:08:00","11:24:00","4.6","13.29","49.95208873","-6.27959378","11:18:00","4.59","NA","250 MACKEREL","PAM_2023","BEN_2023","Subtidal_seagrass","4.6","13.29","49.95208873","-6.27959378","11:18:00","4.59","NA","NA","250 MACKEREL","PAM_2023","186.2095426","0.419345517","0.638906948","1.872448578","508.8","1","1","96.2","00:00:35",2024-12-04 01:00:35,2024-12-04 00:44:15
"52",7,"Pollack",3,"2023",126440,00:34:03,"PAM_2023","OE","Gadidae","Pollachius","No","Pollachius pollachius","Gadiformes","Large benthopelagics (>=90 cm)","Benthopelagic fish","Cod likes","59","BEN_2023","21/06/2022","Stereo","","Subtidal_seagrass","Subtidal seagrass","N","Subtidal_seagrass","","0","Y","49.95192","-6.27956","10:08:00","11:24:00","4.6","13.29","49.95208873","-6.27959378","11:18:00","4.59","NA","250 MACKEREL","PAM_2023","BEN_2023","Subtidal_seagrass","4.6","13.29","49.95208873","-6.27959378","11:18:00","4.59","NA","NA","250 MACKEREL","PAM_2023","186.2095426","0.419345517","0.638906948","1.872448578","508.8","1","1","96.2","00:00:35",2024-12-04 01:00:35,2024-12-04 00:34:03
"53",7,"juvenile_spp",50,"2023",5,00:45:22,"PAM_2023","OE","Other","juvenile_spp","No","NA","NA","NA","NA","NA","59","BEN_2023","21/06/2022","Stereo","","Subtidal_seagrass","Subtidal seagrass","N","Subtidal_seagrass","","0","Y","49.95192","-6.27956","10:08:00","11:24:00","4.6","13.29","49.95208873","-6.27959378","11:18:00","4.59","NA","250 MACKEREL","PAM_2023","BEN_2023","Subtidal_seagrass","4.6","13.29","49.95208873","-6.27959378","11:18:00","4.59","NA","NA","250 MACKEREL","PAM_2023","186.2095426","0.419345517","0.638906948","1.872448578","508.8","1","1","96.2","00:00:35",2024-12-04 01:00:35,2024-12-04 00:45:22
"54",8,"Ballan_wrasse",1,"3039",126965,00:19:15,"BEN_3039","OE","Labridae","Labrus","No","Labrus bergylta","Labriformes","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes","68","BEN_3039","10/08/2022","Stereo","5","Circalittoral_rock","Circalittoral rock","N","Mixed_faunal_turf","","2","Y","49.88118","-6.42132","17:40:00","17:50:00","25.8","15.9","49.88444549","-6.423165714","16:16:00","5.2","NA","250 MACKEREL","N","BEN_3039","Circalittoral_rock","25.8","15.9","49.88444549","-6.423165714","16:16:00","5.2","NA","NA","250 MACKEREL","N","242.3545152","5.905328823","7.469521737","11.73110628","4950","0","1","152.4","00:14:38",2024-12-04 01:14:38,2024-12-04 00:19:15
"55",8,"Cuckoo_wrasse",1,"3039",151501,01:12:12,"BEN_3039","OE","Labridae","Labrus","No","Labrus mixtus","Labriformes","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes","68","BEN_3039","10/08/2022","Stereo","5","Circalittoral_rock","Circalittoral rock","N","Mixed_faunal_turf","","2","Y","49.88118","-6.42132","17:40:00","17:50:00","25.8","15.9","49.88444549","-6.423165714","16:16:00","5.2","NA","250 MACKEREL","N","BEN_3039","Circalittoral_rock","25.8","15.9","49.88444549","-6.423165714","16:16:00","5.2","NA","NA","250 MACKEREL","N","242.3545152","5.905328823","7.469521737","11.73110628","4950","0","1","152.4","00:14:38",2024-12-04 01:14:38,2024-12-04 01:12:12
"56",8,"Goldsinny_wrasse",2,"3039",126964,00:49:09,"BEN_3039","OE","Labridae","Ctenolabrus","No","Ctenolabrus rupestris","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes","68","BEN_3039","10/08/2022","Stereo","5","Circalittoral_rock","Circalittoral rock","N","Mixed_faunal_turf","","2","Y","49.88118","-6.42132","17:40:00","17:50:00","25.8","15.9","49.88444549","-6.423165714","16:16:00","5.2","NA","250 MACKEREL","N","BEN_3039","Circalittoral_rock","25.8","15.9","49.88444549","-6.423165714","16:16:00","5.2","NA","NA","250 MACKEREL","N","242.3545152","5.905328823","7.469521737","11.73110628","4950","0","1","152.4","00:14:38",2024-12-04 01:14:38,2024-12-04 00:49:09
"57",8,"Pollack",1,"3039",126440,00:17:58,"BEN_3039","OE","Gadidae","Pollachius","No","Pollachius pollachius","Gadiformes","Large benthopelagics (>=90 cm)","Benthopelagic fish","Cod likes","68","BEN_3039","10/08/2022","Stereo","5","Circalittoral_rock","Circalittoral rock","N","Mixed_faunal_turf","","2","Y","49.88118","-6.42132","17:40:00","17:50:00","25.8","15.9","49.88444549","-6.423165714","16:16:00","5.2","NA","250 MACKEREL","N","BEN_3039","Circalittoral_rock","25.8","15.9","49.88444549","-6.423165714","16:16:00","5.2","NA","NA","250 MACKEREL","N","242.3545152","5.905328823","7.469521737","11.73110628","4950","0","1","152.4","00:14:38",2024-12-04 01:14:38,2024-12-04 00:17:58
"58",8,"Rock_cook",1,"3039",126961,00:38:15,"BEN_3039","OE","Labridae","Centrolabrus","No","Centrolabrus exoletus","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes","68","BEN_3039","10/08/2022","Stereo","5","Circalittoral_rock","Circalittoral rock","N","Mixed_faunal_turf","","2","Y","49.88118","-6.42132","17:40:00","17:50:00","25.8","15.9","49.88444549","-6.423165714","16:16:00","5.2","NA","250 MACKEREL","N","BEN_3039","Circalittoral_rock","25.8","15.9","49.88444549","-6.423165714","16:16:00","5.2","NA","NA","250 MACKEREL","N","242.3545152","5.905328823","7.469521737","11.73110628","4950","0","1","152.4","00:14:38",2024-12-04 01:14:38,2024-12-04 00:38:15
"59",8,"Small_spotted_catshark",2,"3039",105815,00:37:48,"BEN_3039","OE","Scyliorhinidae","Scyliorhinus","No","Scyliorhinus canicula","Carcharhiniformes","Small to medium sharks (<90 cm)","Sharks and rays","Sharks & rays","68","BEN_3039","10/08/2022","Stereo","5","Circalittoral_rock","Circalittoral rock","N","Mixed_faunal_turf","","2","Y","49.88118","-6.42132","17:40:00","17:50:00","25.8","15.9","49.88444549","-6.423165714","16:16:00","5.2","NA","250 MACKEREL","N","BEN_3039","Circalittoral_rock","25.8","15.9","49.88444549","-6.423165714","16:16:00","5.2","NA","NA","250 MACKEREL","N","242.3545152","5.905328823","7.469521737","11.73110628","4950","0","1","152.4","00:14:38",2024-12-04 01:14:38,2024-12-04 00:37:48
"60",8,"juvenile_spp",1,"3039",5,00:55:42,"BEN_3039","OE","Other","juvenile_spp","No","NA","NA","NA","NA","NA","68","BEN_3039","10/08/2022","Stereo","5","Circalittoral_rock","Circalittoral rock","N","Mixed_faunal_turf","","2","Y","49.88118","-6.42132","17:40:00","17:50:00","25.8","15.9","49.88444549","-6.423165714","16:16:00","5.2","NA","250 MACKEREL","N","BEN_3039","Circalittoral_rock","25.8","15.9","49.88444549","-6.423165714","16:16:00","5.2","NA","NA","250 MACKEREL","N","242.3545152","5.905328823","7.469521737","11.73110628","4950","0","1","152.4","00:14:38",2024-12-04 01:14:38,2024-12-04 00:55:42
"61",9,"Ballan_wrasse",3,"3205",126965,00:01:18,"BEN_3205","OE","Labridae","Labrus","No","Labrus bergylta","Labriformes","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes","253","BEN_3205","09/07/2023","Stereo","3","Subtidal_sediments","Infralittoral rock","N","Mixed_faunal_turf","","2","Y","49.97358","-6.2765","08:05:00","09:20:00","25.6","15.1","49.97569148","-6.269239687","10:09:00","4.9","NA","250 MACKEREL","N","BEN_3205","Infralittoral_rock","25.6","15.1","49.97569148","-6.269239687","10:09:00","4.9","NA","NA","250 MACKEREL","N","181.4342972","1.835507021","2.06581374","2.283553347","834.9","0","1","91.4","00:01:06",2024-12-04 01:01:06,2024-12-04 00:01:18
"62",9,"Cuckoo_wrasse",2,"3205",151501,00:39:08,"BEN_3205","OE","Labridae","Labrus","No","Labrus mixtus","Labriformes","Medium reef assoc. fish (30 - 89 cm)","Reef associated fish","Perch likes","253","BEN_3205","09/07/2023","Stereo","3","Subtidal_sediments","Infralittoral rock","N","Mixed_faunal_turf","","2","Y","49.97358","-6.2765","08:05:00","09:20:00","25.6","15.1","49.97569148","-6.269239687","10:09:00","4.9","NA","250 MACKEREL","N","BEN_3205","Infralittoral_rock","25.6","15.1","49.97569148","-6.269239687","10:09:00","4.9","NA","NA","250 MACKEREL","N","181.4342972","1.835507021","2.06581374","2.283553347","834.9","0","1","91.4","00:01:06",2024-12-04 01:01:06,2024-12-04 00:39:08
"63",9,"Goldsinny_wrasse",1,"3205",126964,00:03:58,"BEN_3205","OE","Labridae","Ctenolabrus","No","Ctenolabrus rupestris","Labriformes","Small reef assoc. fish (<30 cm)","Reef associated fish","Perch likes","253","BEN_3205","09/07/2023","Stereo","3","Subtidal_sediments","Infralittoral rock","N","Mixed_faunal_turf","","2","Y","49.97358","-6.2765","08:05:00","09:20:00","25.6","15.1","49.97569148","-6.269239687","10:09:00","4.9","NA","250 MACKEREL","N","BEN_3205","Infralittoral_rock","25.6","15.1","49.97569148","-6.269239687","10:09:00","4.9","NA","NA","250 MACKEREL","N","181.4342972","1.835507021","2.06581374","2.283553347","834.9","0","1","91.4","00:01:06",2024-12-04 01:01:06,2024-12-04 00:03:58
"64",9,"Pollack",8,"3205",126440,00:01:11,"BEN_3205","OE","Gadidae","Pollachius","No","Pollachius pollachius","Gadiformes","Large benthopelagics (>=90 cm)","Benthopelagic fish","Cod likes","253","BEN_3205","09/07/2023","Stereo","3","Subtidal_sediments","Infralittoral rock","N","Mixed_faunal_turf","","2","Y","49.97358","-6.2765","08:05:00","09:20:00","25.6","15.1","49.97569148","-6.269239687","10:09:00","4.9","NA","250 MACKEREL","N","BEN_3205","Infralittoral_rock","25.6","15.1","49.97569148","-6.269239687","10:09:00","4.9","NA","NA","250 MACKEREL","N","181.4342972","1.835507021","2.06581374","2.283553347","834.9","0","1","91.4","00:01:06",2024-12-04 01:01:06,2024-12-04 00:01:11
"65",9,"Small_spotted_catshark",3,"3205",105815,00:12:14,"BEN_3205","OE","Scyliorhinidae","Scyliorhinus","No","Scyliorhinus canicula","Carcharhiniformes","Small to medium sharks (<90 cm)","Sharks and rays","Sharks & rays","253","BEN_3205","09/07/2023","Stereo","3","Subtidal_sediments","Infralittoral rock","N","Mixed_faunal_turf","","2","Y","49.97358","-6.2765","08:05:00","09:20:00","25.6","15.1","49.97569148","-6.269239687","10:09:00","4.9","NA","250 MACKEREL","N","BEN_3205","Infralittoral_rock","25.6","15.1","49.97569148","-6.269239687","10:09:00","4.9","NA","NA","250 MACKEREL","N","181.4342972","1.835507021","2.06581374","2.283553347","834.9","0","1","91.4","00:01:06",2024-12-04 01:01:06,2024-12-04 00:12:14
